time;Intake temp.          ;Throttle pos.                     ;Injection time             ;Vehicle speed       ;Coolant temp.     ;Lambdaintegrator 1                 ;Lambdaintegrator 2                 ;Air mass                     ;Load                         ;Current RPM                 ;Target RPM               ;Engine temp.               ;Pedal pos.                  ;Battery voltage                         ;camshaft position bank 1;camshaft position bank 2;Ignition angle              ;Knock sensor Cyl.1;Knock sensor Cyl.2;Knock sensor Cyl.3;Knock sensor Cyl.4;Knock sensor Cyl.5;Knock sensor Cyl.6;Knock sensor Cyl.7;Knock sensor Cyl.8;Lambdasondenspannung n Kat    ;Lambdasondenspannung n Kat 2  
40811;35.25;8.23536;7.008;2.5;31.5;0.999424;0.999424;49.3;20.1983;822.5;730;62.25;1.6455;13.965;6.4545;4.6761;23.25;2.42184;1.48436;1.05467;1.17186;1.32811;2.18747;1.01561;1.01561;6.2487;6.2487
41079;35.25;3.52944;3.04;5;31.5;0.999424;0.999424;20.8;4.09246;1155.25;1140;62.25;0.786131;13.87;4.0521;1.2129;3;2.18747;1.52342;1.32811;1.40623;1.40623;1.9531;1.21092;1.24998;6.2487;6.2487
41331;35.25;3.52944;3.04;5;31.5;0.999424;0.999424;20.8;4.09246;1155.25;1140;62.25;0.786131;13.87;4.0521;1.2129;3;2.18747;1.52342;1.32811;1.40623;1.40623;1.9531;1.21092;1.24998;6.2487;6.2487
41561;35.25;3.13728;2.24;5;31.5;0.999424;0.999424;19.1;6.04256;937.25;950;62.25;0.781248;13.87;-0.0858;0.6123;22.5;1.9531;1.40623;1.24998;1.24998;1.24998;2.34372;1.09374;1.21092;6.2487;6.2487
41806;35.25;3.13728;2.24;5;31.5;0.999424;0.999424;19.1;6.04256;937.25;950;62.25;0.781248;13.87;-0.0858;0.6123;22.5;1.9531;1.40623;1.24998;1.24998;1.24998;2.34372;1.09374;1.21092;6.2487;6.2487
41946;35.25;3.52944;2.544;5;31.5;0.999424;0.999424;20.3;6.03951;722.5;740;62.25;0.786131;13.965;0.1404;0.5343;19.5;1.87498;1.28905;1.24998;1.1328;1.1328;2.03122;0.937488;1.05467;6.2487;6.2487
42070;35.25;3.52944;2.544;5;31.5;0.999424;0.999424;20.3;6.03951;722.5;740;62.25;0.786131;13.965;0.1404;0.5343;19.5;1.87498;1.28905;1.24998;1.1328;1.1328;2.03122;0.937488;1.05467;6.2487;6.2487
42346;35.25;3.52944;2.944;3.75;31.5;0.999424;0.999424;21;7.14732;631;660;62.25;0.781248;13.3;-0.2418;0.4602;18;1.79685;1.21092;1.21092;1.09374;1.17186;2.10935;0.898426;1.01561;6.2487;6.2487
42525;35.25;3.52944;2.944;3.75;31.5;0.999424;0.999424;21;7.14732;631;660;62.25;0.781248;13.3;-0.2418;0.4602;18;1.79685;1.21092;1.21092;1.09374;1.17186;2.10935;0.898426;1.01561;6.2487;6.2487
42755;35.25;3.52944;3.424;3.75;31.5;0.999424;0.999424;21;9.37208;640.75;640;62.25;0.786131;13.49;-0.1599;0.0897;17.25;1.6406;1.1328;1.17186;0.97655;1.1328;1.87498;0.78124;0.937488;6.2487;6.2487
42892;35.25;3.52944;3.424;3.75;31.5;0.999424;0.999424;21;9.37208;640.75;640;62.25;0.786131;13.49;-0.1599;0.0897;17.25;1.6406;1.1328;1.17186;0.97655;1.1328;1.87498;0.78124;0.937488;6.2487;6.2487
43133;35.25;3.52944;3.456;3.75;31.5;0.999424;0.999424;21;8.29327;663.5;640;62.25;0.786131;13.775;-0.0663;0.3393;9;1.48436;1.05467;1.24998;0.898426;1.1328;1.71873;0.703116;0.898426;6.2487;6.2487
43386;35.25;3.52944;3.456;3.75;31.5;0.999424;0.999424;21;8.29327;663.5;640;62.25;0.786131;13.775;-0.0663;0.3393;9;1.48436;1.05467;1.24998;0.898426;1.1328;1.71873;0.703116;0.898426;6.2487;6.2487
46148;35.25;4.31376;3.648;0;31.5;0.999424;0.999424;24.1;10.5333;629.25;640;63;1.34277;13.87;-0.1638;0.0546;18;0.820302;0.898426;1.01561;0.78124;0.97655;1.09374;0.742178;0.859364;6.2487;6.2487
47101;35.25;4.31376;3.648;0;31.5;0.999424;0.999424;24.1;10.5333;629.25;640;63;1.34277;13.87;-0.1638;0.0546;18;0.820302;0.898426;1.01561;0.78124;0.97655;1.09374;0.742178;0.859364;6.2487;6.2487
48748;34.5;9.804;5.76;0;31.5;0.999424;0.999424;70.4;18.6282;1404.5;1300;63;1.66015;13.775;29.5581;30.693;17.25;1.6406;1.71873;1.71873;1.56248;1.48436;1.71873;1.44529;1.56248;6.2487;6.2487
49398;34.5;9.804;5.76;0;31.5;0.999424;0.999424;70.4;18.6282;1404.5;1300;63;1.66015;13.775;29.5581;30.693;17.25;1.6406;1.71873;1.71873;1.56248;1.48436;1.71873;1.44529;1.56248;6.2487;6.2487
49854;34.5;3.52944;3.536;0;31.5;0.999424;0.999424;21.8;7.65544;672.75;640;63;0.781248;13.965;-0.2379;0.273;5.25;1.32811;1.32811;1.44529;1.1328;1.09374;1.52342;0.820302;1.09374;6.2487;6.2487
49943;34.5;3.52944;3.536;0;31.5;0.999424;0.999424;21.8;7.65544;672.75;640;63;0.781248;13.965;-0.2379;0.273;5.25;1.32811;1.32811;1.44529;1.1328;1.09374;1.52342;0.820302;1.09374;6.2487;6.2487
50084;34.5;3.52944;3.504;0;31.5;0.999424;0.999424;21.2;7.64171;670.25;640;63;0.781248;13.87;-0.1989;-0.039;5.25;1.28905;1.28905;1.48436;1.09374;1.05467;1.44529;0.78124;1.05467;6.2487;6.2487
50291;34.5;3.52944;3.504;0;31.5;0.999424;0.999424;21.2;7.64171;670.25;640;63;0.781248;13.87;-0.1989;-0.039;5.25;1.28905;1.28905;1.48436;1.09374;1.05467;1.44529;0.78124;1.05467;6.2487;6.2487
50905;34.5;4.70592;3.712;0;31.5;0.999424;0.999424;27.4;10.6676;685.25;640;63;1.38183;13.965;-0.0936;0.117;18.75;1.17186;1.17186;1.36717;0.97655;0.937488;1.32811;0.78124;0.898426;6.2487;6.2487
51468;34.5;4.70592;3.712;0;31.5;0.999424;0.999424;27.4;10.6676;685.25;640;63;1.38183;13.965;-0.0936;0.117;18.75;1.17186;1.17186;1.36717;0.97655;0.937488;1.32811;0.78124;0.898426;6.2487;6.2487
51864;34.5;6.66672;4.864;0;31.5;0.999424;0.999424;39.8;16.5224;938.25;900;63;1.5332;13.965;17.3901;17.3823;30;1.40623;1.24998;1.21092;1.09374;1.1328;1.32811;0.937488;1.09374;6.2487;6.2487
52758;34.5;6.66672;4.864;0;31.5;0.999424;0.999424;39.8;16.5224;938.25;900;63;1.5332;13.965;17.3901;17.3823;30;1.40623;1.24998;1.21092;1.09374;1.1328;1.32811;0.937488;1.09374;6.2487;6.2487
53378;34.5;5.8824;7.36;5;31.5;0.999424;0.999424;31.9;17.647;690.25;650;63;1.54297;13.49;8.7555;9.6018;3.75;1.09374;1.01561;1.36717;1.01561;0.898426;1.32811;0.820302;1.05467;6.2487;6.2487
53771;34.5;5.8824;7.36;5;31.5;0.999424;0.999424;31.9;17.647;690.25;650;63;1.54297;13.49;8.7555;9.6018;3.75;1.09374;1.01561;1.36717;1.01561;0.898426;1.32811;0.820302;1.05467;6.2487;6.2487
53979;33.75;7.45104;5.648;8.75;31.5;0.999424;0.999424;45.7;19.8794;908.25;840;63;1.62597;13.965;12.4605;14.2818;28.5;0.97655;1.01561;1.09374;0.97655;1.01561;1.09374;0.820302;0.97655;6.2487;6.2487
54470;33.75;7.45104;5.648;8.75;31.5;0.999424;0.999424;45.7;19.8794;908.25;840;63;1.62597;13.965;12.4605;14.2818;28.5;0.97655;1.01561;1.09374;0.97655;1.01561;1.09374;0.820302;0.97655;6.2487;6.2487
54755;33.75;10.9805;6.272;11.25;31.5;0.999424;0.999424;73.6;22.945;1233;1120;63.75;1.78222;14.06;24.5661;26.2314;35.25;1.24998;1.24998;1.17186;1.17186;1.32811;1.17186;1.09374;1.9531;6.2487;6.2487
55006;33.75;10.9805;6.272;11.25;31.5;0.999424;0.999424;73.6;22.945;1233;1120;63.75;1.78222;14.06;24.5661;26.2314;35.25;1.24998;1.24998;1.17186;1.17186;1.32811;1.17186;1.09374;1.9531;6.2487;6.2487
55235;33.75;11.7648;6.192;13.75;31.5;0.999424;0.999424;81.2;24.393;1428;1320;63.75;1.77734;13.87;28.4232;29.3319;33;1.71873;1.9531;1.60154;1.6406;1.56248;1.48436;1.40623;1.83591;6.2487;6.2487
55345;33.75;11.7648;6.192;13.75;31.5;0.999424;0.999424;81.2;24.393;1428;1320;63.75;1.77734;13.87;28.4232;29.3319;33;1.71873;1.9531;1.60154;1.6406;1.56248;1.48436;1.40623;1.83591;6.2487;6.2487
55745;33.75;12.5491;5.904;15;31.5;0.999424;0.999424;90.3;24.2664;1603.75;1470;63.75;1.81152;13.965;30.9504;29.5074;35.25;1.75779;1.87498;1.79685;1.79685;1.67967;1.87498;1.56248;1.91404;6.2487;6.2487
55871;33.75;12.5491;5.904;15;31.5;0.999424;0.999424;90.3;24.2664;1603.75;1470;63.75;1.81152;13.965;30.9504;29.5074;35.25;1.75779;1.87498;1.79685;1.79685;1.67967;1.87498;1.56248;1.91404;6.2487;6.2487
56059;33;13.3334;5.936;16.25;31.5;0.999424;0.999424;102.5;24.274;1823.75;1680;63.75;1.75781;13.965;30.7437;30.1314;36;2.10935;2.18747;2.18747;2.18747;1.87498;2.18747;1.71873;1.9531;6.2487;6.2487
56329;33;13.3334;5.936;16.25;31.5;0.999424;0.999424;102.5;24.274;1823.75;1680;63.75;1.75781;13.965;30.7437;30.1314;36;2.10935;2.18747;2.18747;2.18747;1.87498;2.18747;1.71873;1.9531;6.2487;6.2487
56588;33;4.31376;2.208;18.75;31.5;0.999424;0.999424;26.7;3.08842;1614.75;1590;63.75;0.781248;13.965;2.6637;2.4882;12;2.18747;2.2656;2.10935;1.9531;1.87498;2.03122;1.71873;1.9531;6.2487;6.2487
56906;33;4.31376;2.208;18.75;31.5;0.999424;0.999424;26.7;3.08842;1614.75;1590;63.75;0.781248;13.965;2.6637;2.4882;12;2.18747;2.2656;2.10935;1.9531;1.87498;2.03122;1.71873;1.9531;6.2487;6.2487
57296;33;3.52944;2.048;17.5;31.5;0.999424;0.999424;20.4;5.90371;1160.25;1180;63.75;0.781248;13.965;0.0429;0.9282;27;1.9531;1.79685;2.18747;1.40623;1.32811;1.6406;1.52342;1.56248;6.2487;6.2487
57510;33;3.52944;2.048;17.5;31.5;0.999424;0.999424;20.4;5.90371;1160.25;1180;63.75;0.781248;13.965;0.0429;0.9282;27;1.9531;1.79685;2.18747;1.40623;1.32811;1.6406;1.52342;1.56248;6.2487;6.2487
57651;33;3.52944;2.304;16.25;31.5;0.999424;0.999424;21;5.21705;830;860;63.75;0.781248;13.965;0.2691;0.9282;20.25;1.6406;1.48436;2.03122;1.17186;1.17186;1.48436;1.36717;1.21092;6.2487;6.2487
57771;33;3.52944;2.304;16.25;31.5;0.999424;0.999424;21;5.21705;830;860;63.75;0.781248;13.965;0.2691;0.9282;20.25;1.6406;1.48436;2.03122;1.17186;1.17186;1.48436;1.36717;1.21092;6.2487;6.2487
57980;33;3.9216;2.8;13.75;31.5;0.999424;0.999424;22.8;6.55679;714.25;720;63.75;0.786131;13.775;-0.1365;0.6162;19.5;1.48436;1.32811;1.87498;1.09374;1.09374;1.48436;1.28905;1.17186;6.2487;6.2487
58249;33;3.9216;2.8;13.75;31.5;0.999424;0.999424;22.8;6.55679;714.25;720;63.75;0.786131;13.775;-0.1365;0.6162;19.5;1.48436;1.32811;1.87498;1.09374;1.09374;1.48436;1.28905;1.17186;6.2487;6.2487
58503;33;3.52944;3.376;11.25;31.5;0.999424;0.999424;22.5;8.15746;666.5;640;63.75;0.781248;13.68;0.2691;0.7098;12;1.24998;1.17186;1.6406;0.97655;1.05467;1.56248;1.21092;1.05467;6.2487;6.2487
58734;33;3.52944;3.376;11.25;31.5;0.999424;0.999424;22.5;8.15746;666.5;640;63.75;0.781248;13.68;0.2691;0.7098;12;1.24998;1.17186;1.6406;0.97655;1.05467;1.56248;1.21092;1.05467;6.2487;6.2487
58868;33.75;3.52944;3.488;8.75;31.5;0.999424;0.999424;22.1;7.69359;687.75;640;63.75;0.781248;13.775;-0.0117;0.3666;6.75;1.17186;1.09374;1.48436;0.97655;0.97655;1.40623;1.09374;0.937488;6.2487;6.2487
58960;33.75;3.52944;3.488;8.75;31.5;0.999424;0.999424;22.1;7.69359;687.75;640;63.75;0.781248;13.775;-0.0117;0.3666;6.75;1.17186;1.09374;1.48436;0.97655;0.97655;1.40623;1.09374;0.937488;6.2487;6.2487
59098;33.75;3.52944;3.472;8.75;31.5;0.999424;0.999424;21.7;6.70328;696.25;640;63.75;0.781248;13.965;0.0741;0.3783;3.75;1.09374;1.05467;1.40623;0.937488;0.937488;1.32811;1.05467;0.898426;6.2487;6.2487
59248;33.75;3.52944;3.472;8.75;31.5;0.999424;0.999424;21.7;6.70328;696.25;640;63.75;0.781248;13.965;0.0741;0.3783;3.75;1.09374;1.05467;1.40623;0.937488;0.937488;1.32811;1.05467;0.898426;6.2487;6.2487
59410;33.75;3.13728;3.392;7.5;31.5;0.999424;0.999424;20.1;7.12595;685.5;640;63.75;0.786131;13.965;0.2067;0.6474;5.25;1.05467;0.97655;1.24998;0.898426;0.937488;1.56248;0.97655;0.937488;6.2487;6.2487
59610;33.75;3.13728;3.392;7.5;31.5;0.999424;0.999424;20.1;7.12595;685.5;640;63.75;0.786131;13.965;0.2067;0.6474;5.25;1.05467;0.97655;1.24998;0.898426;0.937488;1.56248;0.97655;0.937488;6.2487;6.2487
59880;33.75;3.52944;3.36;6.25;31.5;0.999424;0.999424;20.4;6.74143;686.75;640;64.5;0.786131;13.965;0.0702;0.5265;4.5;1.01561;0.97655;1.24998;0.859364;0.859364;1.56248;0.898426;0.898426;6.2487;6.2487
60270;33.75;3.52944;3.36;6.25;31.5;0.999424;0.999424;20.4;6.74143;686.75;640;64.5;0.786131;13.965;0.0702;0.5265;4.5;1.01561;0.97655;1.24998;0.859364;0.859364;1.56248;0.898426;0.898426;6.2487;6.2487
60518;33.75;3.13728;3.328;5;31.5;0.999424;0.999424;19.6;7.17173;672.25;640;64.5;0.781248;13.775;-0.0663;0.4212;6;0.859364;0.898426;1.17186;0.820302;0.820302;1.24998;0.820302;0.859364;6.2487;6.2487
63100;33.75;3.13728;3.328;5;31.5;0.999424;0.999424;19.6;7.17173;672.25;640;64.5;0.781248;13.775;-0.0663;0.4212;6;0.859364;0.898426;1.17186;0.820302;0.820302;1.24998;0.820302;0.859364;6.2487;6.2487
64138;34.5;2.74512;3.232;0;31.5;0.999424;0.999424;18.4;7.76378;647;640;64.5;0.786131;13.585;-0.0156;0.2808;10.5;0.937488;0.937488;0.97655;0.820302;0.937488;1.09374;0.742178;0.78124;6.2487;6.2487
64810;34.5;2.74512;3.232;0;31.5;0.999424;0.999424;18.4;7.76378;647;640;64.5;0.786131;13.585;-0.0156;0.2808;10.5;0.937488;0.937488;0.97655;0.820302;0.937488;1.09374;0.742178;0.78124;6.2487;6.2487
66208;34.5;2.74512;3.216;0;31.5;0.999424;0.999424;17.9;7.86144;640.5;640;64.5;0.781248;13.49;0.078;0.0195;11.25;0.703116;0.898426;0.78124;0.820302;1.01561;0.898426;0.742178;0.898426;6.2487;6.2487
66376;34.5;2.74512;3.216;0;31.5;0.999424;0.999424;17.9;7.86144;640.5;640;64.5;0.781248;13.49;0.078;0.0195;11.25;0.703116;0.898426;0.78124;0.820302;1.01561;0.898426;0.742178;0.898426;6.2487;6.2487
66559;34.5;2.74512;3.232;0;31.5;0.999424;0.999424;18.4;7.73174;643.75;640;64.5;0.781248;13.68;0.1248;0.2262;10.5;0.78124;0.898426;0.78124;0.859364;0.97655;0.97655;0.703116;0.859364;6.2487;6.2487
67216;34.5;2.74512;3.232;0;31.5;0.999424;0.999424;18.4;7.73174;643.75;640;64.5;0.781248;13.68;0.1248;0.2262;10.5;0.78124;0.898426;0.78124;0.859364;0.97655;0.97655;0.703116;0.859364;6.2487;6.2487
67529;34.5;2.74512;3.248;0;32.25;0.999424;0.999424;18.4;7.86144;640.25;640;64.5;0.781248;13.3;0.1755;0.2184;11.25;0.78124;0.898426;0.78124;0.820302;1.01561;0.937488;0.78124;0.820302;6.2487;6.2487
68095;34.5;2.74512;3.248;0;32.25;0.999424;0.999424;18.4;7.86144;640.25;640;64.5;0.781248;13.3;0.1755;0.2184;11.25;0.78124;0.898426;0.78124;0.820302;1.01561;0.937488;0.78124;0.820302;6.2487;6.2487
68304;34.5;2.74512;3.216;0;32.25;0.999424;0.999424;18.4;7.82939;640.75;640;64.5;0.781248;13.49;0.2145;0.0234;11.25;0.898426;0.898426;0.78124;0.859364;1.01561;0.859364;0.742178;0.820302;6.2487;6.2487
68910;34.5;2.74512;3.216;0;32.25;0.999424;0.999424;18.4;7.82939;640.75;640;64.5;0.781248;13.49;0.2145;0.0234;11.25;0.898426;0.898426;0.78124;0.859364;1.01561;0.859364;0.742178;0.820302;6.2487;6.2487
69284;34.5;2.74512;3.264;0;32.25;0.999424;0.999424;18.1;8.35583;645.75;640;65.25;0.981443;13.11;0.1794;-0.0429;14.25;0.820302;0.937488;0.703116;0.898426;1.05467;0.78124;0.78124;0.898426;6.2487;6.2487
69530;34.5;2.74512;3.264;0;32.25;0.999424;0.999424;18.1;8.35583;645.75;640;65.25;0.981443;13.11;0.1794;-0.0429;14.25;0.820302;0.937488;0.703116;0.898426;1.05467;0.78124;0.78124;0.898426;6.2487;6.2487
70335;34.5;5.8824;4.736;0;32.25;0.999424;0.999424;34.7;12.8649;826.75;740;65.25;1.50879;13.395;0.3315;0.3042;21;0.78124;0.937488;0.859364;0.97655;1.01561;0.78124;0.898426;0.859364;6.2487;6.2487
70917;34.5;5.8824;4.736;0;32.25;0.999424;0.999424;34.7;12.8649;826.75;740;65.25;1.50879;13.395;0.3315;0.3042;21;0.78124;0.937488;0.859364;0.97655;1.01561;0.78124;0.898426;0.859364;6.2487;6.2487
71222;33.75;5.49024;6.672;6.25;32.25;0.999424;0.999424;32.1;15.1568;776.25;720;65.25;1.44043;13.3;10.9083;9.2196;6;0.937488;0.97655;0.97655;1.01561;0.97655;0.859364;0.898426;0.937488;6.2487;6.2487
71791;33.75;5.49024;6.672;6.25;32.25;0.999424;0.999424;32.1;15.1568;776.25;720;65.25;1.44043;13.3;10.9083;9.2196;6;0.937488;0.97655;0.97655;1.01561;0.97655;0.859364;0.898426;0.937488;6.2487;6.2487
72153;33.75;5.09808;3.648;10;32.25;0.999424;0.999424;30.7;13.0998;1004.25;920;65.25;1.38672;13.395;11.4738;8.2212;24;1.05467;1.21092;0.937488;1.01561;1.17186;1.21092;0.97655;1.1328;6.2487;6.2487
72395;33.75;5.09808;3.648;10;32.25;0.999424;0.999424;30.7;13.0998;1004.25;920;65.25;1.38672;13.395;11.4738;8.2212;24;1.05467;1.21092;0.937488;1.01561;1.17186;1.21092;0.97655;1.1328;6.2487;6.2487
72821;33.75;7.45104;4.48;10;32.25;0.999424;0.999424;45.7;15.7107;993;920;65.25;1.60156;13.49;15.8379;15.6468;34.5;1.24998;1.24998;0.859364;1.05467;1.1328;1.32811;0.97655;1.09374;6.2487;6.2487
73098;33.75;7.45104;4.48;10;32.25;0.999424;0.999424;45.7;15.7107;993;920;65.25;1.60156;13.49;15.8379;15.6468;34.5;1.24998;1.24998;0.859364;1.05467;1.1328;1.32811;0.97655;1.09374;6.2487;6.2487
73314;33.75;7.45104;4.912;10;32.25;0.999424;0.999424;46.7;16.9756;1052.75;960;65.25;1.59668;13.395;18.8058;16.9962;35.25;1.28905;1.40623;0.820302;1.09374;1.17186;1.91404;1.01561;1.52342;6.2487;6.2487
73548;33.75;7.45104;4.912;10;32.25;0.999424;0.999424;46.7;16.9756;1052.75;960;65.25;1.59668;13.395;18.8058;16.9962;35.25;1.28905;1.40623;0.820302;1.09374;1.17186;1.91404;1.01561;1.52342;6.2487;6.2487
73871;33.75;7.8432;4.688;12.5;32.25;0.999424;0.999424;50.5;16.9787;1200.5;1100;65.25;1.59179;13.11;18.4275;18.8058;38.25;1.44529;1.48436;1.01561;1.17186;1.32811;1.44529;1.17186;1.40623;6.2487;6.2487
74081;33.75;7.8432;4.688;12.5;32.25;0.999424;0.999424;50.5;16.9787;1200.5;1100;65.25;1.59179;13.11;18.4275;18.8058;38.25;1.44529;1.48436;1.01561;1.17186;1.32811;1.44529;1.17186;1.40623;6.2487;6.2487
74540;33;10.1962;4.976;13.75;32.25;0.999424;0.999424;70.5;18.1216;1376;1240;66;1.68945;13.3;21.1614;22.23;39.75;1.48436;1.75779;1.24998;1.36717;1.52342;1.52342;1.32811;1.56248;6.2487;6.2487
74778;33;10.1962;4.976;13.75;32.25;0.999424;0.999424;70.5;18.1216;1376;1240;66;1.68945;13.3;21.1614;22.23;39.75;1.48436;1.75779;1.24998;1.36717;1.52342;1.52342;1.32811;1.56248;6.2487;6.2487
75074;33;10.5883;5.04;16.25;32.25;0.999424;0.999424;74.5;19.6032;1588.25;1460;66;1.70898;13.3;26.6643;27.5652;37.5;1.87498;1.83591;1.56248;1.60154;1.6406;1.56248;1.40623;1.52342;6.2487;6.2487
75193;33;10.5883;5.04;16.25;32.25;0.999424;0.999424;74.5;19.6032;1588.25;1460;66;1.70898;13.3;26.6643;27.5652;37.5;1.87498;1.83591;1.56248;1.60154;1.6406;1.56248;1.40623;1.52342;6.2487;6.2487
75357;33;11.3726;5.104;17.5;32.25;0.999424;0.999424;82.7;19.6994;1742;1600;66;1.7041;13.205;27.2571;27.6783;39;1.9531;2.10935;1.75779;1.83591;1.83591;1.71873;1.48436;1.6406;6.2487;6.2487
75442;33;11.3726;5.104;17.5;32.25;0.999424;0.999424;82.7;19.6994;1742;1600;66;1.7041;13.205;27.2571;27.6783;39;1.9531;2.10935;1.75779;1.83591;1.83591;1.71873;1.48436;1.6406;6.2487;6.2487
75581;33;11.7648;5.2;18.75;32.25;0.999424;0.999424;90.1;20.0396;1878.25;1730;66;1.7041;13.395;28.5402;28.353;39.75;1.9531;2.10935;1.9531;1.9531;1.9531;1.75779;1.52342;1.75779;6.2487;6.2487
75777;33;11.7648;5.2;18.75;32.25;0.999424;0.999424;90.1;20.0396;1878.25;1730;66;1.7041;13.395;28.5402;28.353;39.75;1.9531;2.10935;1.9531;1.9531;1.9531;1.75779;1.52342;1.75779;6.2487;6.2487
76010;32.25;12.5491;5.072;20;32.25;0.999424;0.999424;95.4;18.9166;2080;1920;66;1.55761;13.395;29.5035;30.3498;34.5;2.10935;2.2656;2.10935;2.18747;2.42184;2.03122;1.71873;2.03122;6.2487;6.2487
76144;32.25;12.5491;5.072;20;32.25;0.999424;0.999424;95.4;18.9166;2080;1920;66;1.55761;13.395;29.5035;30.3498;34.5;2.10935;2.2656;2.10935;2.18747;2.42184;2.03122;1.71873;2.03122;6.2487;6.2487
76280;32.25;5.8824;3.584;21.25;32.25;0.999424;0.999424;37.7;2.09659;2062.25;1960;66;0.781248;13.205;21.177;21.1692;0.75;2.18747;2.49997;2.10935;2.42184;2.81246;2.10935;1.91404;2.34372;6.2487;6.2487
76481;32.25;5.8824;3.584;21.25;32.25;0.999424;0.999424;37.7;2.09659;2062.25;1960;66;0.781248;13.205;21.177;21.1692;0.75;2.18747;2.49997;2.10935;2.42184;2.81246;2.10935;1.91404;2.34372;6.2487;6.2487
76619;32.25;4.70592;2.128;21.25;32.25;0.999424;0.999424;27.3;0;1751.75;1750;66;0.786131;13.395;0.5811;0.2418;-1.5;2.10935;2.49997;2.03122;2.34372;2.42184;2.03122;1.87498;2.2656;6.2487;6.2487
76764;32.25;4.70592;2.128;21.25;32.25;0.999424;0.999424;27.3;0;1751.75;1750;66;0.786131;13.395;0.5811;0.2418;-1.5;2.10935;2.49997;2.03122;2.34372;2.42184;2.03122;1.87498;2.2656;6.2487;6.2487
76970;32.25;3.9216;2.224;22.5;32.25;0.999424;0.999424;24.3;5.7206;1389;1440;66;0.786131;13.3;0.2262;0.2847;30.75;2.18747;2.18747;2.03122;2.03122;2.03122;2.03122;1.79685;2.2656;6.2487;6.2487
77063;32.25;3.9216;2.224;22.5;32.25;0.999424;0.999424;24.3;5.7206;1389;1440;66;0.786131;13.3;0.2262;0.2847;30.75;2.18747;2.18747;2.03122;2.03122;2.03122;2.03122;1.79685;2.2656;6.2487;6.2487
77269;32.25;3.52944;2.224;22.5;32.25;0.999424;0.999424;22.1;5.76027;1193.5;1220;66;0.786131;13.395;0.2418;0.1404;27;2.18747;1.9531;2.10935;1.79685;1.71873;1.71873;1.56248;2.03122;6.2487;6.2487
77594;32.25;3.52944;2.224;22.5;32.25;0.999424;0.999424;22.1;5.76027;1193.5;1220;66;0.786131;13.395;0.2418;0.1404;27;2.18747;1.9531;2.10935;1.79685;1.71873;1.71873;1.56248;2.03122;6.2487;6.2487
77760;32.25;3.52944;2.448;22.5;32.25;0.999424;0.999424;21;5.21553;857.5;890;66;0.781248;13.395;0.1482;0.2418;20.25;1.79685;1.6406;1.9531;1.48436;1.40623;1.40623;1.21092;1.6406;6.2487;6.2487
77851;32.25;3.52944;2.448;22.5;32.25;0.999424;0.999424;21;5.21553;857.5;890;66;0.781248;13.395;0.1482;0.2418;20.25;1.79685;1.6406;1.9531;1.48436;1.40623;1.40623;1.21092;1.6406;6.2487;6.2487
77989;32.25;3.9216;2.768;21.25;32.25;0.999424;0.999424;22.6;5.98916;766.75;780;66;0.786131;13.395;-0.1794;0.1092;20.25;1.71873;1.48436;1.9531;1.32811;1.32811;1.32811;1.17186;1.6406;6.2487;6.2487
78253;32.25;3.9216;2.768;21.25;32.25;0.999424;0.999424;22.6;5.98916;766.75;780;66;0.786131;13.395;-0.1794;0.1092;20.25;1.71873;1.48436;1.9531;1.32811;1.32811;1.32811;1.17186;1.6406;6.2487;6.2487
83465;33.75;2.74512;3.296;0;32.25;0.999424;0.999424;18.4;7.44029;642.75;630;66.75;0.781248;13.395;-0.1989;-0.2418;8.25;0.78124;0.859364;0.820302;0.820302;1.01561;0.820302;0.78124;0.898426;6.2487;6.2487
83911;33.75;2.74512;3.296;0;32.25;0.999424;0.999424;18.4;7.44029;642.75;630;66.75;0.781248;13.395;-0.1989;-0.2418;8.25;0.78124;0.859364;0.820302;0.820302;1.01561;0.820302;0.78124;0.898426;6.2487;6.2487
84371;33.75;2.74512;3.312;0;32.25;0.999424;0.999424;18.4;7.61424;637.5;630;66.75;0.781248;13.3;-0.2457;-0.3588;9;0.78124;0.898426;0.820302;0.820302;0.937488;0.742178;0.78124;0.937488;6.2487;6.2487
84847;33.75;2.74512;3.312;0;32.25;0.999424;0.999424;18.4;7.61424;637.5;630;66.75;0.781248;13.3;-0.2457;-0.3588;9;0.78124;0.898426;0.820302;0.820302;0.937488;0.742178;0.78124;0.937488;6.2487;6.2487
85770;33.75;2.74512;3.312;0;32.25;0.999424;0.999424;18.4;7.65849;640.5;630;66.75;0.991208;13.205;0.2652;-0.1053;9.75;0.78124;0.859364;0.742178;0.859364;0.937488;0.78124;0.820302;0.820302;6.2487;6.2487
86020;33.75;2.74512;3.312;0;32.25;0.999424;0.999424;18.4;7.65849;640.5;630;66.75;0.991208;13.205;0.2652;-0.1053;9.75;0.78124;0.859364;0.742178;0.859364;0.937488;0.78124;0.820302;0.820302;6.2487;6.2487
86200;33;10.9805;5.456;0;32.25;0.999424;0.999424;80;19.5773;1425.75;1310;66.75;1.77734;13.395;24.7299;24.9015;36;1.56248;1.71873;2.03122;1.75779;1.60154;1.40623;1.36717;1.79685;6.2487;6.2487
